buscoID	query_chr	position	assigned_chr
428at6231	III	39177177.0	hcontortus_chr3_Celeg_TT_arrow_pilon
430at6231	I	69299327.5	hcontortus_chr1_Celeg_TT_arrow_pilon
435at6231	III	41281411.5	hcontortus_chr3_Celeg_TT_arrow_pilon
436at6231	IV	87689070.0	hcontortus_chr4_Celeg_TT_arrow_pilon
446at6231	II	60898141.0	hcontortus_chr2_Celeg_TT_arrow_pilon
450at6231	II	37758183.0	hcontortus_chr2_Celeg_TT_arrow_pilon
451at6231	III	106994942.0	hcontortus_chr3_Celeg_TT_arrow_pilon
452at6231	IV	95169698.0	hcontortus_chr4_Celeg_TT_arrow_pilon
454at6231	V	96412295.0	hcontortus_chr5_Celeg_TT_arrow_pilon
455at6231	V	91232231.0	hcontortus_chr5_Celeg_TT_arrow_pilon
461at6231	III	73113983.5	hcontortus_chr3_Celeg_TT_arrow_pilon
473at6231	V	45642162.5	hcontortus_chr5_Celeg_TT_arrow_pilon
482at6231	V	46602267.5	hcontortus_chr5_Celeg_TT_arrow_pilon
484at6231	I	63253341.5	hcontortus_chr1_Celeg_TT_arrow_pilon
487at6231	V	78517794.5	hcontortus_chr5_Celeg_TT_arrow_pilon
488at6231	I	74468999.0	hcontortus_chr1_Celeg_TT_arrow_pilon
489at6231	I	44985038.5	hcontortus_chr1_Celeg_TT_arrow_pilon
490at6231	V	57533863.5	hcontortus_chr5_Celeg_TT_arrow_pilon
494at6231	II	66957372.0	hcontortus_chr2_Celeg_TT_arrow_pilon
495at6231	IV	24275618.0	hcontortus_chr4_Celeg_TT_arrow_pilon
501at6231	II	94427278.0	hcontortus_chr2_Celeg_TT_arrow_pilon
509at6231	I	59632664.5	hcontortus_chr1_Celeg_TT_arrow_pilon
516at6231	IV	35734987.5	hcontortus_chr4_Celeg_TT_arrow_pilon
518at6231	III	33491570.5	hcontortus_chr3_Celeg_TT_arrow_pilon
522at6231	I	42366942.0	hcontortus_chr1_Celeg_TT_arrow_pilon
523at6231	I	9243617.5	hcontortus_chr1_Celeg_TT_arrow_pilon
529at6231	III	72351194.5	hcontortus_chr3_Celeg_TT_arrow_pilon
531at6231	I	60578986.0	hcontortus_chr1_Celeg_TT_arrow_pilon
532at6231	I	49926254.5	hcontortus_chr1_Celeg_TT_arrow_pilon
536at6231	II	93014716.5	hcontortus_chr2_Celeg_TT_arrow_pilon
537at6231	II	16297450.5	hcontortus_chr2_Celeg_TT_arrow_pilon
538at6231	III	101481364.0	hcontortus_chr3_Celeg_TT_arrow_pilon
539at6231	V	102230830.5	hcontortus_chr5_Celeg_TT_arrow_pilon
543at6231	II	73677218.0	hcontortus_chr2_Celeg_TT_arrow_pilon
544at6231	V	48181573.0	hcontortus_chr5_Celeg_TT_arrow_pilon
546at6231	IV	108619776.5	hcontortus_chr4_Celeg_TT_arrow_pilon
547at6231	V	67617767.5	hcontortus_chr5_Celeg_TT_arrow_pilon
548at6231	I	35495503.0	hcontortus_chr1_Celeg_TT_arrow_pilon
551at6231	II	63978598.5	hcontortus_chr2_Celeg_TT_arrow_pilon
559at6231	II	11899255.5	hcontortus_chr2_Celeg_TT_arrow_pilon
563at6231	X	19962251.5	hcontortus_chr4_Celeg_TT_arrow_pilon
570at6231	IV	47801069.0	hcontortus_chr4_Celeg_TT_arrow_pilon
572at6231	II	61087627.5	hcontortus_chr2_Celeg_TT_arrow_pilon
581at6231	I	8948750.5	hcontortus_chr1_Celeg_TT_arrow_pilon
585at6231	II	63011473.0	hcontortus_chr2_Celeg_TT_arrow_pilon
590at6231	I	63471006.5	hcontortus_chr1_Celeg_TT_arrow_pilon
593at6231	II	65871108.0	hcontortus_chr2_Celeg_TT_arrow_pilon
594at6231	I	46892958.5	hcontortus_chr1_Celeg_TT_arrow_pilon
596at6231	X	44143380.5	hcontortus_chrX_Celeg_TT_arrow_pilon
597at6231	III	17738088.0	hcontortus_chr3_Celeg_TT_arrow_pilon
600at6231	X	27182252.0	hcontortus_chrX_Celeg_TT_arrow_pilon
604at6231	II	76300474.5	hcontortus_chr2_Celeg_TT_arrow_pilon
605at6231	III	7590231.0	hcontortus_chr3_Celeg_TT_arrow_pilon
612at6231	IV	103436443.0	hcontortus_chr4_Celeg_TT_arrow_pilon
613at6231	I	61522.0	hcontortus_chr1_Celeg_TT_arrow_pilon
620at6231	III	40933723.0	hcontortus_chr3_Celeg_TT_arrow_pilon
625at6231	X	27787326.0	hcontortus_chrX_Celeg_TT_arrow_pilon
627at6231	II	110213404.0	hcontortus_chr2_Celeg_TT_arrow_pilon
629at6231	III	101224065.0	hcontortus_chr3_Celeg_TT_arrow_pilon
632at6231	III	84457037.5	hcontortus_chr3_Celeg_TT_arrow_pilon
634at6231	IV	15641652.0	hcontortus_chr4_Celeg_TT_arrow_pilon
635at6231	IV	26800995.5	hcontortus_chr4_Celeg_TT_arrow_pilon
638at6231	IV	110404268.0	hcontortus_chr4_Celeg_TT_arrow_pilon
639at6231	III	48304736.0	hcontortus_chr3_Celeg_TT_arrow_pilon
642at6231	V	44009818.0	hcontortus_chr5_Celeg_TT_arrow_pilon
644at6231	I	789849.5	hcontortus_chr1_Celeg_TT_arrow_pilon
646at6231	I	29086879.5	hcontortus_chr1_Celeg_TT_arrow_pilon
650at6231	II	68997113.5	hcontortus_chr2_Celeg_TT_arrow_pilon
651at6231	X	85806852.0	hcontortus_chrX_Celeg_TT_arrow_pilon
657at6231	II	42837355.5	hcontortus_chr2_Celeg_TT_arrow_pilon
659at6231	IV	81940849.5	hcontortus_chr4_Celeg_TT_arrow_pilon
662at6231	IV	43327874.5	hcontortus_chr4_Celeg_TT_arrow_pilon
665at6231	I	31688974.0	hcontortus_chr1_Celeg_TT_arrow_pilon
670at6231	I	73769469.0	hcontortus_chr1_Celeg_TT_arrow_pilon
675at6231	I	80066082.5	hcontortus_chr1_Celeg_TT_arrow_pilon
683at6231	V	60763967.0	hcontortus_chr5_Celeg_TT_arrow_pilon
687at6231	III	10368503.0	hcontortus_chr3_Celeg_TT_arrow_pilon
689at6231	I	92726877.5	hcontortus_chr1_Celeg_TT_arrow_pilon
693at6231	III	35825714.0	hcontortus_chr3_Celeg_TT_arrow_pilon
700at6231	III	35126354.0	hcontortus_chr3_Celeg_TT_arrow_pilon
701at6231	V	18739984.5	hcontortus_chr5_Celeg_TT_arrow_pilon
702at6231	II	89482096.0	hcontortus_chr2_Celeg_TT_arrow_pilon
704at6231	V	34690978.0	hcontortus_chr5_Celeg_TT_arrow_pilon
710at6231	II	23268640.5	hcontortus_chr2_Celeg_TT_arrow_pilon
712at6231	IV	2093549.5	hcontortus_chr4_Celeg_TT_arrow_pilon
716at6231	III	84763711.0	hcontortus_chr3_Celeg_TT_arrow_pilon
718at6231	X	70128098.5	hcontortus_chrX_Celeg_TT_arrow_pilon
721at6231	I	99032337.0	hcontortus_chr1_Celeg_TT_arrow_pilon
722at6231	III	50749797.0	hcontortus_chr3_Celeg_TT_arrow_pilon
724at6231	III	24056968.5	hcontortus_chr3_Celeg_TT_arrow_pilon
725at6231	I	22140821.5	hcontortus_chr1_Celeg_TT_arrow_pilon
734at6231	III	78758731.0	hcontortus_chr3_Celeg_TT_arrow_pilon
735at6231	X	94510453.0	hcontortus_chr3_Celeg_TT_arrow_pilon
737at6231	III	54180221.0	hcontortus_chr3_Celeg_TT_arrow_pilon
740at6231	IV	68649204.0	hcontortus_chr4_Celeg_TT_arrow_pilon
741at6231	III	96938081.5	hcontortus_chr3_Celeg_TT_arrow_pilon
747at6231	III	82141837.0	hcontortus_chr3_Celeg_TT_arrow_pilon
751at6231	II	9038725.5	hcontortus_chr2_Celeg_TT_arrow_pilon
753at6231	II	74692391.0	hcontortus_chr2_Celeg_TT_arrow_pilon
754at6231	II	42350985.0	hcontortus_chr2_Celeg_TT_arrow_pilon
755at6231	X	2329687.5	hcontortus_chrX_Celeg_TT_arrow_pilon
759at6231	IV	40623125.5	hcontortus_chr4_Celeg_TT_arrow_pilon
765at6231	II	78940165.5	hcontortus_chr2_Celeg_TT_arrow_pilon
772at6231	II	28403158.0	hcontortus_chr2_Celeg_TT_arrow_pilon
774at6231	II	34334351.0	hcontortus_chr2_Celeg_TT_arrow_pilon
780at6231	II	6015917.5	hcontortus_chr2_Celeg_TT_arrow_pilon
781at6231	X	5893356.0	hcontortus_chrX_Celeg_TT_arrow_pilon
782at6231	III	50803535.5	hcontortus_chr3_Celeg_TT_arrow_pilon
785at6231	III	3076108.5	hcontortus_chr3_Celeg_TT_arrow_pilon
787at6231	V	50243659.0	hcontortus_chr5_Celeg_TT_arrow_pilon
790at6231	X	1218539.5	hcontortus_chrX_Celeg_TT_arrow_pilon
792at6231	III	78421303.0	hcontortus_chr3_Celeg_TT_arrow_pilon
794at6231	II	86930341.0	hcontortus_chr2_Celeg_TT_arrow_pilon
800at6231	II	89421518.5	hcontortus_chr2_Celeg_TT_arrow_pilon
801at6231	X	95540725.0	hcontortus_chrX_Celeg_TT_arrow_pilon
802at6231	X	21534726.5	hcontortus_chrX_Celeg_TT_arrow_pilon
803at6231	III	80592717.0	hcontortus_chr3_Celeg_TT_arrow_pilon
810at6231	II	63222794.0	hcontortus_chr2_Celeg_TT_arrow_pilon
813at6231	II	29215757.5	hcontortus_chr2_Celeg_TT_arrow_pilon
814at6231	X	88700739.5	hcontortus_chrX_Celeg_TT_arrow_pilon
815at6231	III	50663596.0	hcontortus_chr3_Celeg_TT_arrow_pilon
816at6231	II	49429489.0	hcontortus_chrX_Celeg_TT_arrow_pilon
818at6231	II	62815870.0	hcontortus_chr2_Celeg_TT_arrow_pilon
821at6231	III	83616479.5	hcontortus_chr3_Celeg_TT_arrow_pilon
825at6231	II	78829725.5	hcontortus_chr2_Celeg_TT_arrow_pilon
829at6231	III	63588712.5	hcontortus_chr3_Celeg_TT_arrow_pilon
833at6231	IV	75113483.0	hcontortus_chr4_Celeg_TT_arrow_pilon
837at6231	X	38025088.5	hcontortus_chrX_Celeg_TT_arrow_pilon
838at6231	III	100626872.5	hcontortus_chr3_Celeg_TT_arrow_pilon
842at6231	III	27838547.0	hcontortus_chr3_Celeg_TT_arrow_pilon
844at6231	IV	106726809.0	hcontortus_chr4_Celeg_TT_arrow_pilon
845at6231	V	30309943.0	hcontortus_chr5_Celeg_TT_arrow_pilon
846at6231	I	8630569.5	hcontortus_chr1_Celeg_TT_arrow_pilon
849at6231	I	74053006.5	hcontortus_chr1_Celeg_TT_arrow_pilon
851at6231	IV	96441123.0	hcontortus_chr4_Celeg_TT_arrow_pilon
853at6231	I	74856122.0	hcontortus_chr1_Celeg_TT_arrow_pilon
857at6231	V	16029083.0	hcontortus_chr5_Celeg_TT_arrow_pilon
860at6231	III	82238384.0	hcontortus_chr3_Celeg_TT_arrow_pilon
868at6231	V	3294372.5	hcontortus_chr5_Celeg_TT_arrow_pilon
869at6231	III	54956987.5	hcontortus_chr3_Celeg_TT_arrow_pilon
872at6231	IV	91912014.0	hcontortus_chr4_Celeg_TT_arrow_pilon
875at6231	IV	86128096.5	hcontortus_chr4_Celeg_TT_arrow_pilon
876at6231	X	76503129.5	hcontortus_chrX_Celeg_TT_arrow_pilon
881at6231	I	64544198.5	hcontortus_chr1_Celeg_TT_arrow_pilon
885at6231	V	93872517.0	hcontortus_chr5_Celeg_TT_arrow_pilon
895at6231	IV	89067298.5	hcontortus_chr4_Celeg_TT_arrow_pilon
899at6231	I	99436444.0	hcontortus_chr1_Celeg_TT_arrow_pilon
900at6231	III	79404262.5	hcontortus_chr3_Celeg_TT_arrow_pilon
904at6231	V	3195979.0	hcontortus_chr5_Celeg_TT_arrow_pilon
912at6231	V	65576241.5	hcontortus_chr5_Celeg_TT_arrow_pilon
914at6231	II	79556321.0	hcontortus_chr2_Celeg_TT_arrow_pilon
915at6231	I	92265389.5	hcontortus_chr1_Celeg_TT_arrow_pilon
916at6231	II	108762402.0	hcontortus_chr2_Celeg_TT_arrow_pilon
917at6231	V	49495456.5	hcontortus_chr5_Celeg_TT_arrow_pilon
918at6231	I	59696190.0	hcontortus_chr1_Celeg_TT_arrow_pilon
920at6231	II	78927345.0	hcontortus_chr2_Celeg_TT_arrow_pilon
921at6231	IV	84541345.0	hcontortus_chr4_Celeg_TT_arrow_pilon
922at6231	IV	63336999.5	hcontortus_chr4_Celeg_TT_arrow_pilon
925at6231	III	25896026.5	hcontortus_chr3_Celeg_TT_arrow_pilon
933at6231	X	91794524.0	hcontortus_chr3_Celeg_TT_arrow_pilon
934at6231	IV	22591152.0	hcontortus_chr4_Celeg_TT_arrow_pilon
937at6231	I	72048213.5	hcontortus_chr1_Celeg_TT_arrow_pilon
939at6231	II	57294305.0	hcontortus_chr2_Celeg_TT_arrow_pilon
943at6231	X	68507595.0	hcontortus_chrX_Celeg_TT_arrow_pilon
944at6231	II	88926411.5	hcontortus_chr2_Celeg_TT_arrow_pilon
951at6231	III	58746432.5	hcontortus_chr3_Celeg_TT_arrow_pilon
952at6231	III	72971403.5	hcontortus_chr3_Celeg_TT_arrow_pilon
957at6231	II	102932194.5	hcontortus_chr2_Celeg_TT_arrow_pilon
960at6231	II	29035801.5	hcontortus_chr2_Celeg_TT_arrow_pilon
961at6231	X	67857374.5	hcontortus_chrX_Celeg_TT_arrow_pilon
962at6231	I	24246727.5	hcontortus_chr1_Celeg_TT_arrow_pilon
963at6231	III	106022437.5	hcontortus_chr3_Celeg_TT_arrow_pilon
975at6231	II	22636692.0	hcontortus_chr2_Celeg_TT_arrow_pilon
982at6231	II	50898498.5	hcontortus_chr2_Celeg_TT_arrow_pilon
987at6231	II	73080146.0	hcontortus_chr2_Celeg_TT_arrow_pilon
989at6231	II	98374506.5	hcontortus_chr2_Celeg_TT_arrow_pilon
990at6231	I	37212705.5	hcontortus_chr1_Celeg_TT_arrow_pilon
993at6231	V	49445444.0	hcontortus_chr5_Celeg_TT_arrow_pilon
994at6231	X	35912935.0	hcontortus_chrX_Celeg_TT_arrow_pilon
995at6231	V	97495046.5	hcontortus_chr5_Celeg_TT_arrow_pilon
998at6231	I	66547994.0	hcontortus_chrX_Celeg_TT_arrow_pilon
1003at6231	II	25110573.5	hcontortus_chr2_Celeg_TT_arrow_pilon
1008at6231	II	16265188.0	hcontortus_chr2_Celeg_TT_arrow_pilon
1013at6231	X	77374246.0	hcontortus_chrX_Celeg_TT_arrow_pilon
1014at6231	V	86725311.0	hcontortus_chr5_Celeg_TT_arrow_pilon
1017at6231	III	74861706.0	hcontortus_chr3_Celeg_TT_arrow_pilon
1018at6231	III	5960069.5	hcontortus_chr3_Celeg_TT_arrow_pilon
1019at6231	IV	80984951.0	hcontortus_chr4_Celeg_TT_arrow_pilon
1022at6231	IV	72920494.5	hcontortus_chr4_Celeg_TT_arrow_pilon
1033at6231	I	54149119.0	hcontortus_chr1_Celeg_TT_arrow_pilon
1035at6231	II	5901859.5	hcontortus_chr2_Celeg_TT_arrow_pilon
1037at6231	IV	57942098.5	hcontortus_chr4_Celeg_TT_arrow_pilon
1042at6231	X	55821853.0	hcontortus_chrX_Celeg_TT_arrow_pilon
1045at6231	I	22451402.5	hcontortus_chr1_Celeg_TT_arrow_pilon
1047at6231	III	98312348.5	hcontortus_chr3_Celeg_TT_arrow_pilon
1053at6231	I	62795354.5	hcontortus_chr1_Celeg_TT_arrow_pilon
1055at6231	III	84384191.5	hcontortus_chr3_Celeg_TT_arrow_pilon
1056at6231	I	25929811.5	hcontortus_chr1_Celeg_TT_arrow_pilon
1057at6231	IV	993841.0	hcontortus_chr4_Celeg_TT_arrow_pilon
1060at6231	III	12108839.5	hcontortus_chr3_Celeg_TT_arrow_pilon
1066at6231	X	31444114.5	hcontortus_chrX_Celeg_TT_arrow_pilon
1072at6231	IV	83288450.0	hcontortus_chr4_Celeg_TT_arrow_pilon
1073at6231	II	111019145.5	hcontortus_chr2_Celeg_TT_arrow_pilon
1082at6231	II	8210498.5	hcontortus_chr2_Celeg_TT_arrow_pilon
1083at6231	V	61349062.5	hcontortus_chr5_Celeg_TT_arrow_pilon
1086at6231	IV	46372860.0	hcontortus_chr4_Celeg_TT_arrow_pilon
1087at6231	I	51383948.5	hcontortus_chr1_Celeg_TT_arrow_pilon
1089at6231	IV	44439509.0	hcontortus_chr4_Celeg_TT_arrow_pilon
1093at6231	V	11842984.5	hcontortus_chr5_Celeg_TT_arrow_pilon
1099at6231	III	29265140.5	hcontortus_chr3_Celeg_TT_arrow_pilon
1101at6231	I	75748153.5	hcontortus_chr1_Celeg_TT_arrow_pilon
1104at6231	II	91806950.0	hcontortus_chr2_Celeg_TT_arrow_pilon
1105at6231	III	36109619.5	hcontortus_chr3_Celeg_TT_arrow_pilon
1109at6231	V	73224816.0	hcontortus_chr5_Celeg_TT_arrow_pilon
1112at6231	V	1569153.5	hcontortus_chr5_Celeg_TT_arrow_pilon
1113at6231	I	26530231.0	hcontortus_chr1_Celeg_TT_arrow_pilon
1115at6231	III	54239230.0	hcontortus_chr3_Celeg_TT_arrow_pilon
1118at6231	III	99888692.5	hcontortus_chr3_Celeg_TT_arrow_pilon
1122at6231	IV	105144044.0	hcontortus_chr4_Celeg_TT_arrow_pilon
1123at6231	I	641242.0	hcontortus_chr1_Celeg_TT_arrow_pilon
1125at6231	V	17560544.0	hcontortus_chr5_Celeg_TT_arrow_pilon
1128at6231	V	31929898.0	hcontortus_chr5_Celeg_TT_arrow_pilon
1129at6231	IV	106188378.5	hcontortus_chr4_Celeg_TT_arrow_pilon
1131at6231	III	105490190.5	hcontortus_chr3_Celeg_TT_arrow_pilon
1133at6231	X	85076769.0	hcontortus_chrX_Celeg_TT_arrow_pilon
1134at6231	I	39286130.0	hcontortus_chr1_Celeg_TT_arrow_pilon
1135at6231	V	3571161.0	hcontortus_chr5_Celeg_TT_arrow_pilon
1138at6231	I	30396222.5	hcontortus_chr1_Celeg_TT_arrow_pilon
1140at6231	IV	55452227.0	hcontortus_chr4_Celeg_TT_arrow_pilon
1142at6231	I	54404786.5	hcontortus_chr1_Celeg_TT_arrow_pilon
1144at6231	III	82068645.0	hcontortus_chr3_Celeg_TT_arrow_pilon
1147at6231	I	49810041.0	hcontortus_chr1_Celeg_TT_arrow_pilon
1150at6231	I	21723210.5	hcontortus_chr1_Celeg_TT_arrow_pilon
1152at6231	III	14075307.0	hcontortus_chr3_Celeg_TT_arrow_pilon
1153at6231	V	38685383.0	hcontortus_chr5_Celeg_TT_arrow_pilon
