buscoID	query_chr	position	assigned_chr
211at6231	III	97862894.0	hcontortus_chr3_Celeg_TT_arrow_pilon
216at6231	I	2540364.5	hcontortus_chr1_Celeg_TT_arrow_pilon
217at6231	V	47346604.5	hcontortus_chr5_Celeg_TT_arrow_pilon
219at6231	II	1200188.0	hcontortus_chr2_Celeg_TT_arrow_pilon
223at6231	III	34299172.0	hcontortus_chr3_Celeg_TT_arrow_pilon
225at6231	II	100093531.0	hcontortus_chr2_Celeg_TT_arrow_pilon
229at6231	I	5971695.5	hcontortus_chr1_Celeg_TT_arrow_pilon
232at6231	X	71160022.5	hcontortus_chrX_Celeg_TT_arrow_pilon
233at6231	IV	72430133.0	hcontortus_chr4_Celeg_TT_arrow_pilon
238at6231	I	72489525.5	hcontortus_chr1_Celeg_TT_arrow_pilon
243at6231	IV	15352766.0	hcontortus_chr4_Celeg_TT_arrow_pilon
252at6231	X	21381906.0	hcontortus_chrX_Celeg_TT_arrow_pilon
255at6231	III	55367564.0	hcontortus_chr3_Celeg_TT_arrow_pilon
256at6231	II	28227320.0	hcontortus_chr2_Celeg_TT_arrow_pilon
257at6231	V	97520651.0	hcontortus_chr5_Celeg_TT_arrow_pilon
265at6231	III	25151567.5	hcontortus_chr3_Celeg_TT_arrow_pilon
271at6231	I	86070896.5	hcontortus_chr1_Celeg_TT_arrow_pilon
277at6231	V	39849249.0	hcontortus_chr5_Celeg_TT_arrow_pilon
286at6231	V	41596813.5	hcontortus_chr5_Celeg_TT_arrow_pilon
288at6231	I	11650237.0	hcontortus_chr1_Celeg_TT_arrow_pilon
293at6231	III	48627200.0	hcontortus_chr3_Celeg_TT_arrow_pilon
294at6231	I	1757526.0	hcontortus_chr1_Celeg_TT_arrow_pilon
299at6231	III	17486620.5	hcontortus_chr3_Celeg_TT_arrow_pilon
300at6231	III	54718141.0	hcontortus_chr3_Celeg_TT_arrow_pilon
301at6231	IV	96346977.0	hcontortus_chr4_Celeg_TT_arrow_pilon
302at6231	II	65632578.5	hcontortus_chr2_Celeg_TT_arrow_pilon
318at6231	I	95112725.0	hcontortus_chr1_Celeg_TT_arrow_pilon
319at6231	II	24066003.0	hcontortus_chr2_Celeg_TT_arrow_pilon
322at6231	X	88750284.0	hcontortus_chr3_Celeg_TT_arrow_pilon
323at6231	IV	34982559.5	hcontortus_chr4_Celeg_TT_arrow_pilon
327at6231	I	44025391.5	hcontortus_chr1_Celeg_TT_arrow_pilon
333at6231	I	92902580.5	hcontortus_chr1_Celeg_TT_arrow_pilon
344at6231	IV	81844924.5	hcontortus_chr4_Celeg_TT_arrow_pilon
348at6231	IV	63820898.0	hcontortus_chr4_Celeg_TT_arrow_pilon
350at6231	IV	67155274.5	hcontortus_chr4_Celeg_TT_arrow_pilon
364at6231	IV	109919284.5	hcontortus_chr4_Celeg_TT_arrow_pilon
366at6231	I	11794848.5	hcontortus_chr1_Celeg_TT_arrow_pilon
369at6231	IV	112487695.0	hcontortus_chr4_Celeg_TT_arrow_pilon
375at6231	X	69491406.0	hcontortus_chrX_Celeg_TT_arrow_pilon
382at6231	II	19972718.5	hcontortus_chr2_Celeg_TT_arrow_pilon
384at6231	II	40908450.5	hcontortus_chr2_Celeg_TT_arrow_pilon
390at6231	II	74264764.5	hcontortus_chr2_Celeg_TT_arrow_pilon
394at6231	X	80082875.5	hcontortus_chrX_Celeg_TT_arrow_pilon
401at6231	V	36878525.0	hcontortus_chr5_Celeg_TT_arrow_pilon
405at6231	II	89361916.5	hcontortus_chr2_Celeg_TT_arrow_pilon
411at6231	I	98625518.5	hcontortus_chr1_Celeg_TT_arrow_pilon
416at6231	V	46998505.5	hcontortus_chr5_Celeg_TT_arrow_pilon
420at6231	V	72500610.0	hcontortus_chr5_Celeg_TT_arrow_pilon
421at6231	X	28803599.5	hcontortus_chrX_Celeg_TT_arrow_pilon
423at6231	III	94552785.5	hcontortus_chr3_Celeg_TT_arrow_pilon
425at6231	IV	108233126.0	hcontortus_chr4_Celeg_TT_arrow_pilon
428at6231	III	40812659.5	hcontortus_chr3_Celeg_TT_arrow_pilon
430at6231	I	71145409.5	hcontortus_chr1_Celeg_TT_arrow_pilon
435at6231	III	42634049.5	hcontortus_chr3_Celeg_TT_arrow_pilon
436at6231	IV	90564011.5	hcontortus_chr4_Celeg_TT_arrow_pilon
446at6231	II	61195906.5	hcontortus_chr2_Celeg_TT_arrow_pilon
450at6231	II	38375085.0	hcontortus_chr2_Celeg_TT_arrow_pilon
451at6231	III	110287449.5	hcontortus_chr3_Celeg_TT_arrow_pilon
452at6231	IV	98619170.0	hcontortus_chr4_Celeg_TT_arrow_pilon
454at6231	V	100059641.0	hcontortus_chr5_Celeg_TT_arrow_pilon
455at6231	V	94739789.0	hcontortus_chr5_Celeg_TT_arrow_pilon
459at6231	IV	6582926.5	hcontortus_chr4_Celeg_TT_arrow_pilon
461at6231	III	75663260.0	hcontortus_chr3_Celeg_TT_arrow_pilon
473at6231	V	47906072.0	hcontortus_chr5_Celeg_TT_arrow_pilon
482at6231	V	48757975.5	hcontortus_chr5_Celeg_TT_arrow_pilon
484at6231	I	64933789.5	hcontortus_chr1_Celeg_TT_arrow_pilon
487at6231	V	81621279.0	hcontortus_chr5_Celeg_TT_arrow_pilon
488at6231	I	76426360.5	hcontortus_chr1_Celeg_TT_arrow_pilon
489at6231	I	45558020.5	hcontortus_chr1_Celeg_TT_arrow_pilon
490at6231	V	59442143.0	hcontortus_chr5_Celeg_TT_arrow_pilon
493at6231	X	9210706.0	hcontortus_chrX_Celeg_TT_arrow_pilon
494at6231	II	67456893.5	hcontortus_chr2_Celeg_TT_arrow_pilon
495at6231	IV	24992615.0	hcontortus_chr4_Celeg_TT_arrow_pilon
501at6231	II	94669580.5	hcontortus_chr2_Celeg_TT_arrow_pilon
509at6231	I	61129295.5	hcontortus_chr1_Celeg_TT_arrow_pilon
516at6231	IV	36858803.0	hcontortus_chr4_Celeg_TT_arrow_pilon
518at6231	III	34925504.5	hcontortus_chr3_Celeg_TT_arrow_pilon
522at6231	I	42861953.0	hcontortus_chr1_Celeg_TT_arrow_pilon
523at6231	I	9469749.5	hcontortus_chr1_Celeg_TT_arrow_pilon
529at6231	III	74876558.5	hcontortus_chr3_Celeg_TT_arrow_pilon
531at6231	I	62189670.5	hcontortus_chr1_Celeg_TT_arrow_pilon
532at6231	I	50591824.0	hcontortus_chr1_Celeg_TT_arrow_pilon
536at6231	II	93355548.5	hcontortus_chr2_Celeg_TT_arrow_pilon
537at6231	II	16855337.5	hcontortus_chr2_Celeg_TT_arrow_pilon
538at6231	III	104335822.5	hcontortus_chr3_Celeg_TT_arrow_pilon
539at6231	V	106168973.5	hcontortus_chr5_Celeg_TT_arrow_pilon
543at6231	II	74391285.0	hcontortus_chr2_Celeg_TT_arrow_pilon
544at6231	V	50401534.5	hcontortus_chr5_Celeg_TT_arrow_pilon
546at6231	IV	112005814.0	hcontortus_chr4_Celeg_TT_arrow_pilon
547at6231	V	70575881.0	hcontortus_chr5_Celeg_TT_arrow_pilon
548at6231	I	36107174.5	hcontortus_chr1_Celeg_TT_arrow_pilon
551at6231	II	64403409.5	hcontortus_chr2_Celeg_TT_arrow_pilon
563at6231	X	15529262.0	hcontortus_chr4_Celeg_TT_arrow_pilon
570at6231	IV	49170212.0	hcontortus_chr4_Celeg_TT_arrow_pilon
572at6231	II	61382310.0	hcontortus_chr2_Celeg_TT_arrow_pilon
581at6231	I	9145875.5	hcontortus_chr1_Celeg_TT_arrow_pilon
585at6231	II	63375458.5	hcontortus_chr2_Celeg_TT_arrow_pilon
590at6231	I	65199473.0	hcontortus_chr1_Celeg_TT_arrow_pilon
593at6231	II	66328156.0	hcontortus_chr2_Celeg_TT_arrow_pilon
594at6231	I	47456617.0	hcontortus_chr1_Celeg_TT_arrow_pilon
597at6231	III	18216607.0	hcontortus_chr3_Celeg_TT_arrow_pilon
600at6231	X	22526583.5	hcontortus_chrX_Celeg_TT_arrow_pilon
604at6231	II	76975089.5	hcontortus_chr2_Celeg_TT_arrow_pilon
605at6231	III	7526695.5	hcontortus_chr3_Celeg_TT_arrow_pilon
613at6231	I	172913.5	hcontortus_chr1_Celeg_TT_arrow_pilon
620at6231	III	42382860.0	hcontortus_chr3_Celeg_TT_arrow_pilon
625at6231	X	23109972.0	hcontortus_chrX_Celeg_TT_arrow_pilon
627at6231	II	110917111.0	hcontortus_chr2_Celeg_TT_arrow_pilon
629at6231	III	104083019.0	hcontortus_chr3_Celeg_TT_arrow_pilon
632at6231	III	87125954.5	hcontortus_chr3_Celeg_TT_arrow_pilon
634at6231	IV	16012015.0	hcontortus_chr4_Celeg_TT_arrow_pilon
635at6231	IV	27582348.0	hcontortus_chr4_Celeg_TT_arrow_pilon
638at6231	IV	113808363.5	hcontortus_chr4_Celeg_TT_arrow_pilon
639at6231	III	49987139.5	hcontortus_chr3_Celeg_TT_arrow_pilon
642at6231	V	46286138.5	hcontortus_chr5_Celeg_TT_arrow_pilon
644at6231	I	845199.0	hcontortus_chr1_Celeg_TT_arrow_pilon
645at6231	II	80765914.5	hcontortus_chr2_Celeg_TT_arrow_pilon
646at6231	I	29566673.5	hcontortus_chr1_Celeg_TT_arrow_pilon
650at6231	II	69616826.5	hcontortus_chr2_Celeg_TT_arrow_pilon
651at6231	X	80971172.0	hcontortus_chrX_Celeg_TT_arrow_pilon
657at6231	II	43516846.5	hcontortus_chr2_Celeg_TT_arrow_pilon
659at6231	IV	84843940.0	hcontortus_chr4_Celeg_TT_arrow_pilon
662at6231	IV	44473863.0	hcontortus_chr4_Celeg_TT_arrow_pilon
665at6231	I	32272439.0	hcontortus_chr1_Celeg_TT_arrow_pilon
670at6231	I	75733682.0	hcontortus_chr1_Celeg_TT_arrow_pilon
675at6231	I	82283601.5	hcontortus_chr1_Celeg_TT_arrow_pilon
683at6231	V	62962990.5	hcontortus_chr5_Celeg_TT_arrow_pilon
687at6231	III	47390747.5	hcontortus_chr3_Celeg_TT_arrow_pilon
689at6231	I	95269084.5	hcontortus_chr1_Celeg_TT_arrow_pilon
693at6231	III	37346885.5	hcontortus_chr3_Celeg_TT_arrow_pilon
700at6231	III	36465396.5	hcontortus_chr3_Celeg_TT_arrow_pilon
701at6231	V	19835952.0	hcontortus_chr5_Celeg_TT_arrow_pilon
702at6231	II	90097873.5	hcontortus_chr2_Celeg_TT_arrow_pilon
704at6231	V	36677387.0	hcontortus_chr5_Celeg_TT_arrow_pilon
710at6231	II	23593363.5	hcontortus_chr2_Celeg_TT_arrow_pilon
712at6231	IV	1996756.0	hcontortus_chr4_Celeg_TT_arrow_pilon
716at6231	III	87431223.5	hcontortus_chr3_Celeg_TT_arrow_pilon
718at6231	X	65603340.5	hcontortus_chrX_Celeg_TT_arrow_pilon
721at6231	I	101285710.5	hcontortus_chr1_Celeg_TT_arrow_pilon
722at6231	III	52932878.0	hcontortus_chr3_Celeg_TT_arrow_pilon
724at6231	III	24836574.0	hcontortus_chr3_Celeg_TT_arrow_pilon
725at6231	I	22730489.5	hcontortus_chr1_Celeg_TT_arrow_pilon
728at6231	IV	52358320.0	hcontortus_chr4_Celeg_TT_arrow_pilon
734at6231	III	81476143.0	hcontortus_chr3_Celeg_TT_arrow_pilon
735at6231	X	89542532.5	hcontortus_chr3_Celeg_TT_arrow_pilon
740at6231	IV	70784441.0	hcontortus_chr4_Celeg_TT_arrow_pilon
741at6231	III	99602020.5	hcontortus_chr3_Celeg_TT_arrow_pilon
747at6231	III	84976428.0	hcontortus_chr3_Celeg_TT_arrow_pilon
751at6231	II	9535735.5	hcontortus_chr2_Celeg_TT_arrow_pilon
753at6231	II	75406820.0	hcontortus_chr2_Celeg_TT_arrow_pilon
754at6231	II	43020499.0	hcontortus_chr2_Celeg_TT_arrow_pilon
755at6231	X	1805647.0	hcontortus_chrX_Celeg_TT_arrow_pilon
759at6231	IV	41633465.5	hcontortus_chr4_Celeg_TT_arrow_pilon
764at6231	II	97222565.5	hcontortus_chr2_Celeg_TT_arrow_pilon
765at6231	II	79313671.0	hcontortus_chr2_Celeg_TT_arrow_pilon
772at6231	II	28596619.5	hcontortus_chr2_Celeg_TT_arrow_pilon
774at6231	II	34524777.5	hcontortus_chr2_Celeg_TT_arrow_pilon
780at6231	II	6458187.0	hcontortus_chr2_Celeg_TT_arrow_pilon
781at6231	X	4306223.5	hcontortus_chrX_Celeg_TT_arrow_pilon
782at6231	III	52984773.0	hcontortus_chr3_Celeg_TT_arrow_pilon
785at6231	III	2658869.0	hcontortus_chr3_Celeg_TT_arrow_pilon
787at6231	V	52634327.5	hcontortus_chr5_Celeg_TT_arrow_pilon
790at6231	X	828675.0	hcontortus_chrX_Celeg_TT_arrow_pilon
792at6231	III	81154637.5	hcontortus_chr3_Celeg_TT_arrow_pilon
794at6231	II	87837975.0	hcontortus_chr2_Celeg_TT_arrow_pilon
798at6231	I	290413.5	hcontortus_chr1_Celeg_TT_arrow_pilon
800at6231	II	90029035.0	hcontortus_chr2_Celeg_TT_arrow_pilon
801at6231	X	90524072.5	hcontortus_chrX_Celeg_TT_arrow_pilon
802at6231	X	17196554.5	hcontortus_chrX_Celeg_TT_arrow_pilon
810at6231	II	63630147.5	hcontortus_chr2_Celeg_TT_arrow_pilon
813at6231	II	29451031.5	hcontortus_chr2_Celeg_TT_arrow_pilon
814at6231	X	83841644.0	hcontortus_chrX_Celeg_TT_arrow_pilon
815at6231	III	52834882.0	hcontortus_chr3_Celeg_TT_arrow_pilon
818at6231	II	63208633.5	hcontortus_chr2_Celeg_TT_arrow_pilon
821at6231	III	86417112.5	hcontortus_chr3_Celeg_TT_arrow_pilon
825at6231	II	79205565.0	hcontortus_chr2_Celeg_TT_arrow_pilon
833at6231	IV	77647190.0	hcontortus_chr4_Celeg_TT_arrow_pilon
837at6231	X	33169075.0	hcontortus_chrX_Celeg_TT_arrow_pilon
838at6231	III	103371210.5	hcontortus_chr3_Celeg_TT_arrow_pilon
842at6231	III	28862518.0	hcontortus_chr3_Celeg_TT_arrow_pilon
844at6231	IV	110073259.0	hcontortus_chr4_Celeg_TT_arrow_pilon
846at6231	I	8928674.0	hcontortus_chr1_Celeg_TT_arrow_pilon
849at6231	I	76007039.5	hcontortus_chr1_Celeg_TT_arrow_pilon
851at6231	IV	99901589.0	hcontortus_chr4_Celeg_TT_arrow_pilon
853at6231	I	76814065.0	hcontortus_chr1_Celeg_TT_arrow_pilon
857at6231	V	17115503.0	hcontortus_chr5_Celeg_TT_arrow_pilon
860at6231	III	85065675.5	hcontortus_chr3_Celeg_TT_arrow_pilon
868at6231	V	3298012.0	hcontortus_chr5_Celeg_TT_arrow_pilon
869at6231	III	57129251.5	hcontortus_chr3_Celeg_TT_arrow_pilon
872at6231	IV	95052289.0	hcontortus_chr4_Celeg_TT_arrow_pilon
875at6231	IV	89004185.0	hcontortus_chr4_Celeg_TT_arrow_pilon
876at6231	X	71747413.5	hcontortus_chrX_Celeg_TT_arrow_pilon
881at6231	I	66304090.0	hcontortus_chr1_Celeg_TT_arrow_pilon
885at6231	V	97500657.0	hcontortus_chr5_Celeg_TT_arrow_pilon
895at6231	IV	92173932.5	hcontortus_chr4_Celeg_TT_arrow_pilon
899at6231	I	101670587.5	hcontortus_chr1_Celeg_TT_arrow_pilon
900at6231	III	82149977.0	hcontortus_chr3_Celeg_TT_arrow_pilon
904at6231	V	3151189.0	hcontortus_chr5_Celeg_TT_arrow_pilon
912at6231	V	68529571.0	hcontortus_chr5_Celeg_TT_arrow_pilon
914at6231	II	79913575.5	hcontortus_chr2_Celeg_TT_arrow_pilon
915at6231	I	94787984.5	hcontortus_chr1_Celeg_TT_arrow_pilon
916at6231	II	109393651.0	hcontortus_chr2_Celeg_TT_arrow_pilon
917at6231	V	51869724.0	hcontortus_chr5_Celeg_TT_arrow_pilon
918at6231	I	61216081.0	hcontortus_chr1_Celeg_TT_arrow_pilon
920at6231	II	79296804.5	hcontortus_chr2_Celeg_TT_arrow_pilon
921at6231	IV	87492672.5	hcontortus_chr4_Celeg_TT_arrow_pilon
922at6231	IV	65338078.5	hcontortus_chr4_Celeg_TT_arrow_pilon
925at6231	III	26799415.5	hcontortus_chr3_Celeg_TT_arrow_pilon
933at6231	X	86896265.0	hcontortus_chr3_Celeg_TT_arrow_pilon
934at6231	IV	23317477.0	hcontortus_chr4_Celeg_TT_arrow_pilon
937at6231	I	74027509.5	hcontortus_chr1_Celeg_TT_arrow_pilon
943at6231	X	64219291.0	hcontortus_chrX_Celeg_TT_arrow_pilon
944at6231	II	89673780.0	hcontortus_chr2_Celeg_TT_arrow_pilon
951at6231	III	60831865.5	hcontortus_chr3_Celeg_TT_arrow_pilon
952at6231	III	75482866.0	hcontortus_chr3_Celeg_TT_arrow_pilon
957at6231	II	103374019.5	hcontortus_chr2_Celeg_TT_arrow_pilon
958at6231	II	76911292.0	hcontortus_chr2_Celeg_TT_arrow_pilon
960at6231	II	29234807.5	hcontortus_chr2_Celeg_TT_arrow_pilon
962at6231	I	24890391.0	hcontortus_chr1_Celeg_TT_arrow_pilon
963at6231	III	109321266.0	hcontortus_chr3_Celeg_TT_arrow_pilon
969at6231	I	38373627.0	hcontortus_chr1_Celeg_TT_arrow_pilon
975at6231	II	23014424.5	hcontortus_chr2_Celeg_TT_arrow_pilon
982at6231	II	50604696.0	hcontortus_chr2_Celeg_TT_arrow_pilon
984at6231	X	43752249.0	hcontortus_chrX_Celeg_TT_arrow_pilon
987at6231	II	73796834.5	hcontortus_chr2_Celeg_TT_arrow_pilon
989at6231	II	98437478.0	hcontortus_chr2_Celeg_TT_arrow_pilon
990at6231	I	37908001.0	hcontortus_chr1_Celeg_TT_arrow_pilon
993at6231	V	51816839.5	hcontortus_chr5_Celeg_TT_arrow_pilon
994at6231	X	30773220.0	hcontortus_chrX_Celeg_TT_arrow_pilon
995at6231	V	101220579.5	hcontortus_chr5_Celeg_TT_arrow_pilon
998at6231	I	68352526.5	hcontortus_chrX_Celeg_TT_arrow_pilon
1003at6231	II	25474671.0	hcontortus_chr2_Celeg_TT_arrow_pilon
1008at6231	II	16821938.5	hcontortus_chr2_Celeg_TT_arrow_pilon
1013at6231	X	72646174.0	hcontortus_chrX_Celeg_TT_arrow_pilon
1014at6231	V	90012502.0	hcontortus_chr5_Celeg_TT_arrow_pilon
1017at6231	III	77503961.0	hcontortus_chr3_Celeg_TT_arrow_pilon
1018at6231	III	5732465.5	hcontortus_chr3_Celeg_TT_arrow_pilon
1019at6231	IV	83628002.5	hcontortus_chr4_Celeg_TT_arrow_pilon
1022at6231	IV	75536808.0	hcontortus_chr4_Celeg_TT_arrow_pilon
1032at6231	III	102625605.5	hcontortus_chr3_Celeg_TT_arrow_pilon
1033at6231	I	54678755.0	hcontortus_chr1_Celeg_TT_arrow_pilon
1035at6231	II	6355171.5	hcontortus_chr2_Celeg_TT_arrow_pilon
1037at6231	IV	59585062.5	hcontortus_chr4_Celeg_TT_arrow_pilon
1042at6231	X	41084996.0	hcontortus_chrX_Celeg_TT_arrow_pilon
1045at6231	I	23044489.0	hcontortus_chr1_Celeg_TT_arrow_pilon
1047at6231	III	100959271.5	hcontortus_chr3_Celeg_TT_arrow_pilon
1053at6231	I	64450338.0	hcontortus_chr1_Celeg_TT_arrow_pilon
1055at6231	III	87041374.0	hcontortus_chr3_Celeg_TT_arrow_pilon
1057at6231	IV	930462.5	hcontortus_chr4_Celeg_TT_arrow_pilon
1060at6231	III	11827046.0	hcontortus_chr3_Celeg_TT_arrow_pilon
1066at6231	X	26579627.0	hcontortus_chrX_Celeg_TT_arrow_pilon
1072at6231	IV	86150885.0	hcontortus_chr4_Celeg_TT_arrow_pilon
1073at6231	II	111634567.0	hcontortus_chr2_Celeg_TT_arrow_pilon
1082at6231	II	8648267.5	hcontortus_chr2_Celeg_TT_arrow_pilon
1083at6231	V	63572030.0	hcontortus_chr5_Celeg_TT_arrow_pilon
1086at6231	IV	47193499.5	hcontortus_chr4_Celeg_TT_arrow_pilon
1087at6231	I	52108381.5	hcontortus_chr1_Celeg_TT_arrow_pilon
1089at6231	IV	45617011.5	hcontortus_chr4_Celeg_TT_arrow_pilon
1093at6231	V	12731889.5	hcontortus_chr5_Celeg_TT_arrow_pilon
1099at6231	III	30202859.0	hcontortus_chr3_Celeg_TT_arrow_pilon
1101at6231	I	77757900.0	hcontortus_chr1_Celeg_TT_arrow_pilon
1104at6231	II	92175306.0	hcontortus_chr2_Celeg_TT_arrow_pilon
1105at6231	III	37642891.0	hcontortus_chr3_Celeg_TT_arrow_pilon
1109at6231	V	76308850.0	hcontortus_chr5_Celeg_TT_arrow_pilon
1112at6231	V	1425116.5	hcontortus_chr5_Celeg_TT_arrow_pilon
1113at6231	I	27081895.5	hcontortus_chr1_Celeg_TT_arrow_pilon
1115at6231	III	56310341.5	hcontortus_chr3_Celeg_TT_arrow_pilon
1118at6231	III	102585434.0	hcontortus_chr3_Celeg_TT_arrow_pilon
1122at6231	IV	108294262.5	hcontortus_chr4_Celeg_TT_arrow_pilon
1123at6231	I	707033.5	hcontortus_chr1_Celeg_TT_arrow_pilon
1125at6231	V	18582924.0	hcontortus_chr5_Celeg_TT_arrow_pilon
1128at6231	V	33756182.5	hcontortus_chr5_Celeg_TT_arrow_pilon
1129at6231	IV	109487911.0	hcontortus_chr4_Celeg_TT_arrow_pilon
1131at6231	III	108775080.0	hcontortus_chr3_Celeg_TT_arrow_pilon
1133at6231	X	80150305.0	hcontortus_chrX_Celeg_TT_arrow_pilon
1134at6231	I	39789168.0	hcontortus_chr1_Celeg_TT_arrow_pilon
1135at6231	V	3663508.0	hcontortus_chr5_Celeg_TT_arrow_pilon
1138at6231	I	30864729.5	hcontortus_chr1_Celeg_TT_arrow_pilon
1140at6231	IV	56942638.0	hcontortus_chr4_Celeg_TT_arrow_pilon
1142at6231	I	54911784.0	hcontortus_chr1_Celeg_TT_arrow_pilon
1144at6231	III	84896989.5	hcontortus_chr3_Celeg_TT_arrow_pilon
1147at6231	I	50466596.0	hcontortus_chr1_Celeg_TT_arrow_pilon
1148at6231	III	109671283.0	hcontortus_chr3_Celeg_TT_arrow_pilon
1150at6231	I	22388899.0	hcontortus_chr1_Celeg_TT_arrow_pilon
1152at6231	III	13880743.5	hcontortus_chr3_Celeg_TT_arrow_pilon
1155at6231	scaffold_463	6630.5	hcontortus_chr1_Celeg_TT_arrow_pilon
1156at6231	III	31290380.5	hcontortus_chr3_Celeg_TT_arrow_pilon
1158at6231	II	82435845.5	hcontortus_chr2_Celeg_TT_arrow_pilon
1159at6231	III	22095529.5	hcontortus_chr3_Celeg_TT_arrow_pilon
1160at6231	I	90542354.5	hcontortus_chr1_Celeg_TT_arrow_pilon
1161at6231	II	112038975.5	hcontortus_chr2_Celeg_TT_arrow_pilon
