nxHelBake1.g16632.t2	III	33384968	33397851	99.49
nxHelBake1.g10717.t1	I	24622340	24656930	99.62
nxHelBake1.g2706.t1	II	88777840	88801449	96.86
nxHelBake1.g12087.t1	I	71755945	71761402	100.0
nxHelBake1.g8822.t1	IV	83847111	83860781	98.45
nxHelBake1.g5507.t1	V	77738596	77748650	100.0
nxHelBake1.g15474.t1	X	90516948	90519424	99.48
nxHelBake1.g10772.t2	I	25968786	25977058	99.04
nxHelBake1.g18648.t1	III	102614261	102636931	99.87
nxHelBake1.g11647.t1	I	54656447	54693646	99.11
nxHelBake1.g14838.t1	X	68725322	68752665	97.3
nxHelBake1.g12025.t4	I	70092131	70115380	97.57
nxHelBake1.g17979.t1	III	81190940	81194561	100.0
nxHelBake1.g16798.t1	III	39000769	39027611	96.87
nxHelBake1.g8250.t2	IV	64930916	64933258	97.98
nxHelBake1.g10122.t1	I	6236599	6242063	98.47
nxHelBake1.g8536.t1	IV	74767950	74770453	100.0
nxHelBake1.g1232.t1	II	41468759	41476200	100.0
nxHelBake1.g8116.t1	IV	59590760	59609568	99.86
nxHelBake1.g17583.t5	III	71192872	71201764	88.73
nxHelBake1.g6200.t1	V	101687165	101703645	100.0
nxHelBake1.g11588.t1	I	52896295	52940097	99.26
nxHelBake1.g2111.t1	II	77541234	77549835	99.6
nxHelBake1.g808.t1	II	26847979	26858215	98.45
nxHelBake1.g14072.t1	X	41020424	41150071	98.22
nxHelBake1.g11811.t1	I	62534844	62543779	100.0
nxHelBake1.g2757.t1	II	90410521	90422705	100.0
nxHelBake1.g1431.t1	II	50044578	50051010	93.67
nxHelBake1.g15778.t1	III	7910948	7918255	98.15
nxHelBake1.g10665.t1	I	23037893	23053493	98.01
nxHelBake1.g2961.t1	II	97670740	97687894	99.19
nxHelBake1.g12722.t2	I	91011564	91093439	99.66
nxHelBake1.g18861.t1	III	109968061	109971864	100.0
nxHelBake1.g15089.t1	X	77550951	77561532	100.0
nxHelBake1.g18598.t1	III	100954337	100973193	98.25
nxHelBake1.g12596.t1	I	86780507	86791381	99.03
nxHelBake1.g8901.t1	IV	86400912	86413866	98.24
nxHelBake1.g10161.t1	I	7647121	7651937	100.0
nxHelBake1.g13609.t1	X	17175657	17177300	100.0
nxHelBake1.g17927.t1	III	79557874	79571521	99.44
nxHelBake1.g10737.t1	I	25109996	25129866	99.45
nxHelBake1.g12636.t1	I	88090995	88101664	98.67
nxHelBake1.g18381.t1	III	93407869	93422840	98.24
nxHelBake1.g11862.t1	I	64425650	64459439	97.51
nxHelBake1.g5050.t1	V	61265020	61270754	100.0
nxHelBake1.g18720.t1	III	105334390	105339336	100.0
nxHelBake1.g11153.t1	I	37588140	37589192	100.0
nxHelBake1.g18174.t1	III	87029198	87058618	96.34
nxHelBake1.g17231.t1	III	55551190	55555949	100.0
nxHelBake1.g6465.t2	IV	918255	969899	100.0
nxHelBake1.g16400.t2	III	25583721	25591097	100.0
nxHelBake1.g16752.t1	III	37664729	37666372	100.0
nxHelBake1.g10177.t1	I	8165745	8229570	97.7
nxHelBake1.g9025.t1	IV	89495970	89502872	93.24
nxHelBake1.g9718.t1	IV	110637643	110659313	99.48
nxHelBake1.g10212.t2	I	9388509	9398821	100.0
nxHelBake1.g11310.t1	I	42349929	42368802	99.7
nxHelBake1.g11481.t1	I	48426217	48429569	98.78
nxHelBake1.g12305.t2	I	78623857	78659217	100.0
nxHelBake1.g13865.t1	X	26547204	26615062	96.44
nxHelBake1.g701.t1	II	22548334	22554881	98.11
nxHelBake1.g4414.t1	V	36215563	36220443	98.82
nxHelBake1.g17018.t2	III	45979704	46024630	93.23
nxHelBake1.g10077.t1	I	4939872	4976352	99.32
nxHelBake1.g17752.t4	III	76835088	76910964	97.51
nxHelBake1.g4093.t2	V	23880623	23901612	98.98
nxHelBake1.g4381.t1	V	34914220	34924337	99.1
nxHelBake1.g9419.t1	IV	101652842	101672648	100.0
nxHelBake1.g3423.t1	II	111678365	111680562	97.09
nxHelBake1.g8890.t1	IV	86143550	86158355	98.88
nxHelBake1.g3893.t3	V	16267022	16331025	97.13
nxHelBake1.g18007.t1	III	82058092	82060954	99.36
nxHelBake1.g3421.t1	II	111617719	111667331	99.28
nxHelBake1.g4351.t1	V	33789414	33801707	100.0
nxHelBake1.g3129.t1	II	103030018	103039673	86.33
nxHelBake1.g17751.t1	III	76751629	76793638	93.08
nxHelBake1.g10309.t1	I	12014166	12019745	98.04
nxHelBake1.g15314.t1	X	85376032	85433397	98.26
nxHelBake1.g8679.t1	IV	78829699	78838014	97.94
nxHelBake1.g9212.t1	IV	95444656	95462743	98.65
nxHelBake1.g11482.t3	I	48494235	48534095	98.87
nxHelBake1.g8275.t5	IV	66032416	66065448	96.93
nxHelBake1.g11320.t1	I	42574798	42589355	100.0
nxHelBake1.g9565.t1	IV	106273669	106288145	100.0
nxHelBake1.g255.t4	II	7244759	7311228	99.94
nxHelBake1.g16949.t1	III	43732375	43748269	97.1
nxHelBake1.g3462.t1	V	1186070	1216130	96.31
nxHelBake1.g10927.t1	I	31138269	31149129	99.26
nxHelBake1.g300.t1	II	8641933	8659288	98.24
nxHelBake1.g5116.t1	V	63546658	63597124	99.44
nxHelBake1.g7828.t1	IV	47177224	47209453	99.31
nxHelBake1.g11565.t3	I	52093181	52123060	99.77
nxHelBake1.g16982.t1	III	44912693	44915140	99.14
nxHelBake1.g1661.t1	II	60333312	60342097	99.37
nxHelBake1.g2018.t1	II	75034252	75047834	99.32
nxHelBake1.g12124.t1	I	72894004	72895424	97.07
nxHelBake1.g7778.t4	IV	45607843	45637743	99.09
nxHelBake1.g11692.t1	I	57483741	57486368	100.0
nxHelBake1.g14607.t1	X	55562580	55642905	97.35
nxHelBake1.g12839.t1	I	94951969	94957597	100.0
nxHelBake1.g12828.t2	I	94762466	94768196	94.86
nxHelBake1.g9816.t1	IV	113527851	113545258	96.3
nxHelBake1.g18675.t1	III	103528319	103531953	95.22
nxHelBake1.g3801.t1	V	12722584	12739123	99.51
nxHelBake1.g17926.t1	III	79524684	79541656	97.52
nxHelBake1.g2173.t1	II	79248396	79292604	98.9
nxHelBake1.g18540.t5	III	98467046	98490961	97.93
nxHelBake1.g17477.t1	III	66666137	66689558	98.9
nxHelBake1.g2079.t1	II	76653602	76686253	99.72
nxHelBake1.g16547.t1	III	30194788	30222017	98.6
nxHelBake1.g5798.t1	V	88561585	88569170	95.35
nxHelBake1.g12276.t1	I	77750544	77761133	96.84
nxHelBake1.g4138.t1	V	24961179	24969553	100.0
nxHelBake1.g4902.t1	V	54671993	54685706	93.65
nxHelBake1.g15606.t2	III	1864349	1875233	98.1
nxHelBake1.g2793.t3	II	92162604	92188894	99.72
nxHelBake1.g16750.t1	III	37610536	37651943	99.0
nxHelBake1.g18728.t2	III	105525910	105539561	98.99
nxHelBake1.g5478.t1	V	76302519	76320489	99.86
nxHelBake1.g17998.t1	III	81822773	81835553	100.0
nxHelBake1.g5501.t1	V	77247398	77266374	100.0
nxHelBake1.g8621.t1	IV	77028383	77028999	100.0
nxHelBake1.g16865.t1	III	41334829	41370975	100.0
nxHelBake1.g3473.t1	V	1412470	1437804	99.5
nxHelBake1.g10802.t1	I	27009827	27096113	96.07
nxHelBake1.g3393.t1	II	110835167	110849560	99.68
nxHelBake1.g16423.t1	III	26227410	26235448	99.57
nxHelBake1.g17245.t1	III	56306192	56314876	99.27
nxHelBake1.g11559.t3	I	51739600	51753244	98.48
nxHelBake1.g12716.t1	I	90827197	90830902	99.1
nxHelBake1.g17945.t1	III	80275263	80307084	99.12
nxHelBake1.g15130.t1	X	78870071	78890177	94.48
nxHelBake1.g5661.t1	V	83394279	83398966	100.0
nxHelBake1.g4561.t1	V	41102694	41111341	97.07
nxHelBake1.g18646.t1	III	102575627	102595240	99.48
nxHelBake1.g17689.t1	III	74843711	74850884	96.63
nxHelBake1.g18506.t5	III	97366837	97447655	99.01
nxHelBake1.g11166.t1	I	37951446	37952203	98.92
nxHelBake1.g2115.t1	II	77592975	77593635	99.23
nxHelBake1.g10875.t1	I	29556070	29558585	98.63
nxHelBake1.g17928.t6	III	79586895	79599897	95.95
nxHelBake1.g9613.t1	IV	108276922	108316792	97.5
nxHelBake1.g9909.t1	I	703691	709381	99.55
nxHelBake1.g16782.t2	III	38478323	38492067	99.75
nxHelBake1.g10605.t2	I	21530623	21561698	95.63
nxHelBake1.g6538.t1	IV	2953157	2969351	96.24
nxHelBake1.g3958.t5	V	18536041	18599850	97.0
nxHelBake1.g4003.t1	V	20155552	20158696	100.0
nxHelBake1.g4348.t4	V	33752873	33759362	100.0
nxHelBake1.g11199.t1	I	38900875	38922545	99.44
nxHelBake1.g6168.t1	V	100679624	100911277	98.89
nxHelBake1.g9667.t1	IV	109476404	109491360	99.74
nxHelBake1.g10766.t1	I	25804606	25842367	95.03
nxHelBake1.g9516.t1	IV	104926365	104929381	99.24
nxHelBake1.g4643.t4	V	44446374	44467353	95.11
nxHelBake1.g18816.t1	III	108760829	108783469	99.39
nxHelBake1.g18862.t1	III	109973856	109975625	100.0
nxHelBake1.g15161.t1	X	80151428	80161079	98.19
nxHelBake1.g553.t1	II	16777261	16799087	100.0
nxHelBake1.g11232.t4	I	39785650	39798303	97.88
nxHelBake1.g3535.t2	V	3652455	3686735	99.49
nxHelBake1.g12827.t2	I	94698794	94753922	98.76
nxHelBake1.g5063.t2	V	61715510	61749749	97.77
nxHelBake1.g11090.t1	I	36054682	36060224	100.0
nxHelBake1.g2719.t1	II	89310168	89313721	99.28
nxHelBake1.g11051.t1	I	34773332	34779366	100.0
nxHelBake1.g10918.t1	I	30859739	30887311	98.67
nxHelBake1.g11092.t1	I	36078627	36080172	99.37
nxHelBake1.g17970.t1	III	81039198	81046664	98.38
nxHelBake1.g10029.t1	I	3785285	3809803	99.15
nxHelBake1.g8056.t1	IV	56926192	56958987	99.3
nxHelBake1.g8053.t1	IV	56884501	56885813	100.0
nxHelBake1.g11652.t3	I	54903296	54919974	99.17
nxHelBake1.g11307.t1	I	42298099	42309264	97.3
nxHelBake1.g18665.t3	III	103308146	103312733	98.54
nxHelBake1.g18110.t1	III	84891462	84900946	99.33
nxHelBake1.g11533.t2	I	50443311	50490873	100.0
nxHelBake1.g12222.t1	I	76147399	76160618	98.8
nxHelBake1.g10631.t1	I	22358228	22393718	99.23
nxHelBake1.g16003.t1	III	13865632	13924967	99.81
nxHelBake1.g4566.t7	V	41207646	41219336	98.91
nxHelBake1.g19084.t2	scaffold_463	1822	11919	98.8
nxHelBake1.g16585.t1	III	31282620	31298110	99.54
nxHelBake1.g666.t1	II	21389417	21427610	96.18
nxHelBake1.g2278.t1	II	82429451	82440228	98.45
nxHelBake1.g16261.t1	III	22065280	22109878	100.0
nxHelBake1.g12708.t1	I	90534458	90545976	98.89
nxHelBake1.g16862.t1	III	41295461	41321919	92.51
nxHelBake1.g6251.t1	V	103814667	103836099	98.85
nxHelBake1.g11241.t1	I	40014642	40059160	97.38
nxHelBake1.g12436.t1	I	82544066	82564772	99.49
nxHelBake1.g11381.t1	I	45058991	45108794	99.54
nxHelBake1.g14005.t2	X	35993407	36077147	99.05
nxHelBake1.g15279.t1	X	84384121	84404797	99.86
nxHelBake1.g13847.t1	X	25913754	25952335	99.76
nxHelBake1.g4172.t2	V	26231645	26251822	98.76
nxHelBake1.g17373.t3	III	61626198	61742032	98.06
nxHelBake1.g4249.t1	V	29236556	29265509	99.31
nxHelBake1.g11966.t6	I	68409262	68427378	98.15
nxHelBake1.g2669.t1	II	87446798	87458315	99.67
nxHelBake1.g17657.t1	III	73637580	73674928	99.73
nxHelBake1.g200.t1	II	5490018	5547153	99.44
nxHelBake1.g16597.t1	III	31783268	31793386	100.0
nxHelBake1.g5284.t1	V	69429644	69438687	100.0
nxHelBake1.g12010.t1	I	69691016	69702361	99.42
nxHelBake1.g17891.t1	III	78491922	78520663	99.14
nxHelBake1.g3838.t1	V	14315768	14323647	100.0
nxHelBake1.g6897.t1	IV	15377000	15397267	99.18
nxHelBake1.g10339.t4	I	13555153	13617620	97.28
nxHelBake1.g15386.t1	X	87489404	87528591	98.94
nxHelBake1.g9496.t1	IV	104257597	104276771	99.85
nxHelBake1.g6098.t1	V	98881925	98939563	99.85
nxHelBake1.g8684.t1	IV	78929314	78950924	96.15
nxHelBake1.g7488.t5	IV	34630375	34682245	100.0
nxHelBake1.g1206.t1	II	40805974	40822524	99.82
nxHelBake1.g4755.t3	V	48539122	48574825	99.87
nxHelBake1.g13096.t1	I	102048770	102062235	96.14
nxHelBake1.g17106.t3	III	49361273	49406534	95.79
nxHelBake1.g3930.t2	V	17545418	17617419	99.58
nxHelBake1.g7697.t1	IV	42224242	42263296	99.27
nxHelBake1.g11436.t1	I	46786689	46797139	99.68
nxHelBake1.g8691.t4	IV	79028455	79062140	99.39
nxHelBake1.g7075.t1	IV	21628914	21645012	97.91
nxHelBake1.g10573.t1	I	20759304	20790317	99.53
nxHelBake1.g17661.t1	III	73795927	73804415	99.67
nxHelBake1.g5294.t1	V	69604718	69636410	100.0
nxHelBake1.g12405.t1	I	81627556	81640540	100.0
nxHelBake1.g13207.t1	X	2058072	2112805	99.58
nxHelBake1.g14550.t2	X	51674166	51748017	97.17
nxHelBake1.g10720.t1	I	24718327	24732906	98.8
nxHelBake1.g11513.t1	I	49747281	49805393	97.57
nxHelBake1.g15861.t1	III	10646897	10670885	99.43
nxHelBake1.g11888.t1	I	65210554	65232499	98.78
nxHelBake1.g12186.t1	I	75026067	75038311	99.83
nxHelBake1.g12688.t1	I	89973002	89978493	99.55
nxHelBake1.g5285.t1	V	69440632	69456014	98.71
nxHelBake1.g1680.t1	II	61103993	61127893	98.42
nxHelBake1.g4370.t2	V	34607308	34625248	99.85
nxHelBake1.g17679.t2	III	74444220	74478867	97.23
nxHelBake1.g4077.t1	V	23124147	23169356	100.0
nxHelBake1.g3308.t4	II	108346556	108385327	99.83
nxHelBake1.g44.t1	II	868907	920041	96.65
nxHelBake1.g4481.t3	V	38379186	38403022	99.41
nxHelBake1.g12047.t1	I	70827391	70841713	97.88
nxHelBake1.g7505.t1	IV	35253941	35267008	94.58
nxHelBake1.g17467.t1	III	66422118	66453123	99.48
nxHelBake1.g16303.t1	III	23335033	23367556	99.66
nxHelBake1.g12275.t1	I	77710791	77732594	99.57
nxHelBake1.g15736.t1	III	6376458	6452692	99.26
nxHelBake1.g19017.t1	scaffold_379	2325	14936	98.35
nxHelBake1.g16296.t1	III	23131908	23199394	97.4
nxHelBake1.g1189.t4	II	40069035	40077124	99.53
nxHelBake1.g4519.t1	V	39654557	39688819	99.69
nxHelBake1.g6926.t1	IV	16100916	16105220	100.0
nxHelBake1.g17013.t2	III	45834434	45858941	99.83
nxHelBake1.g384.t1	II	11474901	11495523	99.81
nxHelBake1.g18215.t3	III	88150568	88167560	98.02
nxHelBake1.g8790.t1	IV	82839580	82847066	99.66
nxHelBake1.g2144.t11	II	78407401	78433539	93.68
nxHelBake1.g1436.t1	II	50295935	50334345	100.0
nxHelBake1.g12738.t1	I	91565598	91595318	99.65
nxHelBake1.g4115.t2	V	24492730	24545347	99.3
nxHelBake1.g7782.t1	IV	45783324	45795940	90.68
nxHelBake1.g10516.t7	I	19353944	19376008	98.96
nxHelBake1.g11324.t1	I	42747474	42770447	99.65
nxHelBake1.g2925.t1	II	96464567	96483490	100.0
nxHelBake1.g11664.t1	I	55420252	55503612	96.33
nxHelBake1.g18100.t1	III	84528423	84564879	98.59
nxHelBake1.g2244.t2	II	81377407	81407981	99.69
nxHelBake1.g17263.t1	III	56967737	57004425	97.27
nxHelBake1.g16069.t2	III	16303774	16347813	98.82
nxHelBake1.g9988.t1	I	2672568	2721845	97.18
nxHelBake1.g10119.t4	I	6158276	6178373	99.66
nxHelBake1.g2160.t3	II	78905604	78934912	99.79
nxHelBake1.g852.t2	II	28338416	28351079	99.65
nxHelBake1.g12946.t1	I	98991371	99008937	99.71
nxHelBake1.g13036.t3	I	100988519	101020060	99.19
nxHelBake1.g3176.t1	II	104383997	104398223	98.23
nxHelBake1.g3702.t1	V	10008550	10043606	99.54
nxHelBake1.g8814.t2	IV	83481965	83492893	98.31
nxHelBake1.g12776.t1	I	92683814	92707116	99.82
nxHelBake1.g11084.t1	I	35822667	35832632	99.28
nxHelBake1.g8718.t1	IV	80246146	80258270	98.78
nxHelBake1.g3037.t1	II	99863783	99897389	98.42
nxHelBake1.g13048.t1	I	101316927	101331053	95.85
nxHelBake1.g5676.t1	V	83789076	83803083	99.84
nxHelBake1.g12757.t1	I	92067542	92106318	99.0
nxHelBake1.g12621.t1	I	87676332	87713889	99.51
nxHelBake1.g9959.t1	I	1913986	1927577	95.96
nxHelBake1.g16860.t1	III	41251244	41277406	97.0
nxHelBake1.g11656.t3	I	54946649	54979123	100.0
nxHelBake1.g12306.t1	I	78659301	78673128	92.16
nxHelBake1.g17588.t1	III	71415487	71445493	99.54
nxHelBake1.g1689.t1	II	61478143	61504506	98.79
nxHelBake1.g17734.t1	III	76091357	76108787	99.16
nxHelBake1.g8794.t3	IV	82881727	82897473	99.93
nxHelBake1.g13296.t1	X	5593442	5632806	100.0
nxHelBake1.g11304.t1	I	42210141	42236164	99.67
nxHelBake1.g12430.t1	I	82348836	82366044	99.84
nxHelBake1.g15660.t1	III	3399076	3487339	98.77
nxHelBake1.g2904.t1	II	95799150	95832162	99.65
nxHelBake1.g4019.t2	V	20821223	20914040	98.46
nxHelBake1.g4722.t1	V	47266767	47287479	98.59
nxHelBake1.g147.t2	II	4006814	4068225	99.73
nxHelBake1.g4982.t1	V	58212579	58279253	99.21
nxHelBake1.g11448.t1	I	47029500	47057817	99.81
nxHelBake1.g18141.t1	III	85820899	85839888	99.91
nxHelBake1.g5274.t2	V	69049517	69063685	99.38
nxHelBake1.g15258.t1	X	83560793	83596355	99.44
nxHelBake1.g16220.t1	III	20620561	20632471	99.28
nxHelBake1.g16940.t1	III	43431779	43453099	98.36
nxHelBake1.g10954.t2	I	31823687	31856103	98.33
nxHelBake1.g15054.t1	X	76336832	76343562	99.45
nxHelBake1.g8185.t1	IV	62681973	62712619	97.67
nxHelBake1.g11252.t1	I	40336191	40348839	99.82
nxHelBake1.g15241.t1	X	83014038	83037713	99.84
nxHelBake1.g7221.t4	IV	26185126	26270371	98.8
nxHelBake1.g11784.t1	I	61294892	61341085	99.42
nxHelBake1.g275.t1	II	7924185	7992512	99.09
nxHelBake1.g17425.t2	III	64938854	64960840	99.02
nxHelBake1.g18611.t2	III	101396788	101407408	97.68
nxHelBake1.g550.t5	II	16728416	16750098	98.97
nxHelBake1.g9572.t2	IV	106455566	106479180	100.0
nxHelBake1.g13446.t1	X	11484299	11499559	100.0
nxHelBake1.g13102.t1	I	102171781	102185535	100.0
nxHelBake1.g15248.t2	X	83223301	83262918	99.59
nxHelBake1.g16533.t2	III	29617065	29671679	99.17
nxHelBake1.g15810.t1	III	8948675	8998485	99.78
nxHelBake1.g612.t1	II	19474328	19574385	98.73
nxHelBake1.g8230.t1	IV	64348709	64366480	99.13
nxHelBake1.g6492.t1	IV	1847909	1868846	99.04
nxHelBake1.g16106.t1	III	17149683	17203540	99.89
nxHelBake1.g7558.t2	IV	37232319	37269500	98.18
nxHelBake1.g15178.t1	X	80751599	80773703	100.0
nxHelBake1.g1649.t1	II	59847361	59924030	97.54
nxHelBake1.g5165.t4	V	65569182	65581577	99.69
nxHelBake1.g15757.t1	III	7030693	7061241	99.75
nxHelBake1.g10083.t1	I	5132388	5147733	99.84
nxHelBake1.g17215.t1	III	54955369	54995538	99.15
nxHelBake1.g11501.t4	I	49229348	49278474	98.37
nxHelBake1.g10160.t1	I	7629384	7643245	99.11
nxHelBake1.g13304.t2	X	5881783	5933305	98.4
nxHelBake1.g1529.t1	II	54242700	54317176	98.92
nxHelBake1.g17474.t2	III	66549524	66624899	99.46
nxHelBake1.g14859.t3	X	69318484	69338997	99.62
nxHelBake1.g11934.t1	I	67163429	67180219	99.82
nxHelBake1.g13729.t1	X	21261657	21286033	99.53
nxHelBake1.g13646.t3	X	18058990	18233821	84.59
nxHelBake1.g3961.t3	V	18864287	18903964	100.0
nxHelBake1.g2169.t1	II	79122846	79140650	99.29
nxHelBake1.g17404.t1	III	63667043	63681877	99.01
nxHelBake1.g11623.t2	I	53994477	54045473	97.43
nxHelBake1.g11327.t1	I	42805012	42813996	100.0
nxHelBake1.g8528.t1	IV	74621104	74638876	99.59
nxHelBake1.g9374.t1	IV	100178989	100196145	99.07
nxHelBake1.g6150.t1	V	100336309	100380394	100.0
nxHelBake1.g4938.t1	V	56244205	56268932	99.81
nxHelBake1.g4565.t1	V	41169827	41196226	100.0
nxHelBake1.g12786.t2	I	93172305	93212190	99.57
nxHelBake1.g401.t1	II	11906168	11921295	99.81
nxHelBake1.g13714.t1	X	20655603	20663904	99.2
nxHelBake1.g884.t1	II	29929578	29941753	99.82
nxHelBake1.g1147.t4	II	38701313	38759873	98.32
nxHelBake1.g9964.t1	I	2005422	2037830	99.18
nxHelBake1.g17407.t2	III	63788029	63882566	99.07
nxHelBake1.g13326.t1	X	7200241	7245643	99.88
nxHelBake1.g2193.t1	II	79974068	79985758	96.74
nxHelBake1.g9766.t1	IV	112323563	112349974	100.0
nxHelBake1.g7453.t2	IV	33577569	33593690	99.5
nxHelBake1.g2081.t1	II	76729999	76758500	99.73
nxHelBake1.g7611.t1	IV	38974654	38994837	99.34
nxHelBake1.g16759.t1	III	37812121	37852526	96.64
nxHelBake1.g11338.t1	I	43422916	43443904	100.0
nxHelBake1.g1365.t4	II	47076761	47121764	97.9
nxHelBake1.g12032.t1	I	70319977	70332460	99.64
nxHelBake1.g13422.t1	X	10793319	10839182	99.63
nxHelBake1.g12756.t1	I	92050125	92058189	99.77
nxHelBake1.g18457.t1	III	95671492	95686907	98.68
nxHelBake1.g9801.t1	IV	113153405	113185580	98.57
nxHelBake1.g3984.t1	V	19516153	19531059	99.19
nxHelBake1.g15931.t2	III	12095075	12133556	95.14
nxHelBake1.g5677.t1	V	83803195	83850330	99.52
nxHelBake1.g15962.t4	III	12747653	12764077	99.5
nxHelBake1.g5746.t1	V	86610401	86622694	100.0
nxHelBake1.g5277.t2	V	69304934	69337947	96.05
nxHelBake1.g11228.t1	I	39719217	39735172	99.45
nxHelBake1.g237.t1	II	6808932	6830857	99.24
nxHelBake1.g12571.t2	I	86089819	86116885	98.88
nxHelBake1.g12808.t1	I	93998801	94013999	98.78
nxHelBake1.g17517.t1	III	68273026	68284702	98.74
nxHelBake1.g4759.t2	V	48646234	48665787	100.0
nxHelBake1.g6449.t1	IV	560174	571302	100.0
nxHelBake1.g3933.t1	V	17752335	17770710	99.81
nxHelBake1.g4139.t3	V	24976471	25001028	99.28
nxHelBake1.g2866.t1	II	94709794	94728755	99.73
nxHelBake1.g16409.t1	III	25818565	25871060	100.0
nxHelBake1.g15443.t1	X	89634821	89646316	100.0
nxHelBake1.g11874.t1	I	64819197	64845238	99.61
nxHelBake1.g405.t1	II	12046022	12059749	99.64
nxHelBake1.g13880.t1	X	27233191	27275359	99.12
nxHelBake1.g1966.t1	II	73428650	73440580	99.41
nxHelBake1.g12036.t1	I	70453858	70468826	99.53
nxHelBake1.g7590.t3	IV	38310016	38362397	99.51
nxHelBake1.g3437.t2	II	112021878	112030668	99.81
nxHelBake1.g15724.t1	III	6094182	6104955	99.16
nxHelBake1.g12098.t1	I	71950755	72011905	98.68
nxHelBake1.g17606.t1	III	72026716	72048958	98.71
nxHelBake1.g9386.t1	IV	100422241	100449328	99.51
nxHelBake1.g16655.t6	III	34518883	34542005	98.99
nxHelBake1.g7552.t1	IV	37113283	37122400	99.64
nxHelBake1.g15250.t1	X	83311708	83339022	92.96
nxHelBake1.g16518.t3	III	29245823	29274340	99.19
nxHelBake1.g9333.t1	IV	99143169	99169383	97.69
nxHelBake1.g12917.t1	I	97665974	97892766	99.42
nxHelBake1.g1323.t1	II	45219296	45256443	99.53
nxHelBake1.g11959.t2	I	68050703	68192022	99.89
nxHelBake1.g3873.t1	V	15497585	15543171	99.79
nxHelBake1.g2975.t2	II	97921917	97973926	99.42
nxHelBake1.g4946.t1	V	56507839	56538433	100.0
nxHelBake1.g3663.t1	V	8247227	8261730	99.0
nxHelBake1.g8801.t1	IV	83082100	83089470	100.0
nxHelBake1.g10314.t1	I	12236942	12433650	98.66
nxHelBake1.g2155.t1	II	78777493	78787815	100.0
nxHelBake1.g16947.t1	III	43685913	43715733	97.93
nxHelBake1.g11163.t2	I	37835858	37858252	98.37
nxHelBake1.g404.t1	II	12006709	12027273	100.0
nxHelBake1.g16728.t2	III	36903021	36945637	99.11
nxHelBake1.g15300.t1	X	85000233	85019920	99.48
nxHelBake1.g2136.t2	II	78246032	78267594	99.43
nxHelBake1.g13353.t1	X	8214663	8236578	98.25
nxHelBake1.g4099.t1	V	24072868	24090245	97.46
nxHelBake1.g16255.t2	III	21844778	21871551	99.45
nxHelBake1.g13129.t1	X	374325	387709	99.8
